Time [s]; Channel 1 [V]; 
0,039836; 0,147522; 
0,039882; 0,145874; 
0,039928; 0,147858; 
0,039974; 0,148499; 
0,040020; 0,147614; 
0,040066; 0,147980; 
0,040112; 0,147659; 
0,040158; 0,148315; 
0,040204; 0,148224; 
0,040250; 0,148163; 
0,040296; 0,148834; 
0,040342; 0,147079; 
0,040388; 0,146210; 
0,040434; 0,146713; 
0,040480; 0,148575; 
0,040526; 0,147766; 
0,040572; 0,147064; 
0,040618; 0,148224; 
0,040664; 0,149002; 
0,040710; 0,148682; 
0,040756; 0,148010; 
0,040802; 0,148666; 
0,040848; 0,147995; 
0,040894; 0,148270; 
0,040940; 0,148315; 
0,040986; 0,147614; 
0,041032; 0,146805; 
0,041078; 0,147293; 
0,041124; 0,148560; 
0,041170; 0,147919; 
0,041216; 0,148605; 
0,041262; 0,149200; 
0,041308; 0,147842; 
0,041354; 0,149490; 
0,041400; 0,148590; 
0,041446; 0,148438; 
0,041492; 0,146545; 
0,041538; 0,149429; 
0,041584; 0,147797; 
0,041630; 0,147995; 
0,041676; 0,148438; 
0,041722; 0,148224; 
0,041768; 0,147217; 
0,041814; 0,149902; 
0,041860; 0,148514; 
0,041906; 0,147308; 
0,041952; 0,147461; 
0,041998; 0,147217; 
0,042044; 0,147476; 
0,042090; 0,147034; 
0,042136; 0,147552; 
0,042182; 0,147354; 
0,042228; 0,147980; 
0,042274; 0,148697; 
0,042320; 0,148804; 
0,042366; 0,148575; 
0,042412; 0,148926; 
0,042458; 0,148590; 
0,042504; 0,148102; 
0,042550; 0,148224; 
0,042596; 0,148163; 
0,042642; 0,147827; 
0,042688; 0,146713; 
0,042734; 0,148590; 
0,042780; 0,147003; 
0,042826; 0,149246; 
0,042872; 0,146698; 
0,042918; 0,147095; 
0,042964; 0,146881; 
0,043010; 0,146820; 
0,043056; 0,147812; 
0,043102; 0,147125; 
0,043148; 0,148193; 
0,043194; 0,148300; 
0,043240; 0,148117; 
0,043286; 0,147461; 
0,043332; 0,147095; 
0,043378; 0,148026; 
0,043424; 0,146347; 
0,043470; 0,147949; 
0,043516; 0,148560; 
0,043562; 0,147766; 
0,043608; 0,148300; 
0,043654; 0,146454; 
0,043700; 0,148834; 
0,043746; 0,146942; 
0,043792; 0,148804; 
0,043838; 0,147156; 
0,043884; 0,148560; 
0,043930; 0,149170; 
0,043976; 0,147293; 
0,044022; 0,146484; 
0,044068; 0,146317; 
0,044114; 0,147583; 
0,044160; 0,148651; 
0,044206; 0,148819; 
0,044252; 0,146729; 
0,044298; 0,146561; 
0,044344; 0,148209; 
0,044390; 0,147186; 
0,044436; 0,146759; 
0,044482; 0,145920; 
0,044528; 0,147934; 
0,044574; 0,147797; 
0,044620; 0,149384; 
0,044666; 0,147827; 
0,044712; 0,149109; 
0,044758; 0,148788; 
0,044804; 0,148483; 
0,044850; 0,148285; 
0,044896; 0,147766; 
0,044942; 0,147858; 
0,044988; 0,148254; 
0,045034; 0,146683; 
0,045080; 0,148834; 
0,045126; 0,149002; 
0,045172; 0,145905; 
0,045218; 0,147339; 
0,045264; 0,147507; 
0,045310; 0,148270; 
0,045356; 0,148071; 
0,045402; 0,150391; 
0,045448; 0,149338; 
0,045494; 0,149429; 
0,045540; 0,150085; 
0,045586; 0,147034; 
0,045632; 0,148163; 
0,045678; 0,148254; 
0,045724; 0,147461; 
0,045770; 0,149017; 
0,045816; 0,147903; 
0,045862; 0,147491; 
0,045908; 0,146820; 
0,045954; 0,148163; 
0,046000; 0,147064; 
0,046046; 0,148834; 
0,046092; 0,148193; 
0,046138; 0,147400; 
0,046184; 0,149124; 
0,046230; 0,147888; 
0,046276; 0,150635; 
0,046322; 0,147964; 
0,046368; 0,149216; 
0,046414; 0,148987; 
0,046460; 0,148834; 
0,046506; 0,148895; 
0,046552; 0,148529; 
0,046598; 0,147614; 
0,046644; 0,148010; 
0,046690; 0,149078; 
0,046736; 0,149445; 
0,046782; 0,149048; 
0,046828; 0,147263; 
0,046874; 0,148071; 
0,046920; 0,146927; 
0,046966; 0,147537; 
0,047012; 0,148285; 
0,047058; 0,149979; 
0,047104; 0,145447; 
0,047150; 0,148987; 
0,047196; 0,147278; 
0,047242; 0,148102; 
0,047288; 0,148132; 
0,047334; 0,149841; 
0,047380; 0,147766; 
0,047426; 0,149017; 
0,047472; 0,147003; 
0,047518; 0,147766; 
0,047564; 0,148865; 
0,047610; 0,148544; 
0,047656; 0,147141; 
0,047702; 0,148560; 
0,047748; 0,147537; 
0,047794; 0,147705; 
0,047840; 0,148132; 
0,047886; 0,147202; 
0,047932; 0,146606; 
0,047978; 0,148178; 
0,048024; 0,148209; 
0,048070; 0,147827; 
0,048116; 0,147644; 
0,048162; 0,148514; 
0,048208; 0,148163; 
0,048254; 0,148804; 
0,048300; 0,147461; 
0,048346; 0,147385; 
0,048392; 0,148056; 
0,048438; 0,147614; 
0,048484; 0,148880; 
0,048530; 0,149597; 
0,048576; 0,147263; 
0,048622; 0,147858; 
0,048668; 0,149689; 
0,048714; 0,148438; 
0,048760; 0,148071; 
0,048806; 0,147751; 
0,048852; 0,147369; 
0,048898; 0,146637; 
0,048944; 0,150452; 
0,048990; 0,147232; 
0,049036; 0,147629; 
0,049082; 0,147263; 
